,Address Sender,Address Receiver,Transaction_value
7946,6344941,6238782,2380.02
7947,6238782,2669525,5.01
7948,1988159,3320043,10.0
7949,3320043,2669525,2370.01
7950,1407789,2669525,2365.01
7951,2583636,2669525,5.01
7952,2417655,4821562,10004.96
7953,4821562,5049634,9.95
7954,5049634,5136477,2364.94
7955,5136477,3307467,9.93
7956,3307467,2669525,2355.01
7957,1263776,2669525,4.01
7958,689113,3935749,5.4
7959,3935749,2669525,2350.01
7960,1933899,3972636,9.879999999999999
7961,3972636,6292159,104.87
7962,6292159,3796547,9.86
7963,3796547,3996883,2349.85
7964,3996883,5320784,9.84
7965,5320784,2669525,2340.01
7966,596708,2669525,5.01
7967,2363372,2669525,5.01
7968,1824899,2669525,2335.01
7969,944936,2669525,5.01
7970,2052483,2669525,15.01
7971,999704,2669525,35.01
7972,1017324,5615931,9.76
7973,5615931,4407961,9.75
7974,4407961,4790896,2334.74
7975,4790896,4240824,39.07000000000001
7976,4240824,2669525,5.8999999999999995
7977,1806844,4666412,9.71
7978,4666412,4866609,9.7
7979,4866609,5906429,2329.69
7980,5906429,4879818,2324.68
7981,4879818,4847718,9.67
7982,4847718,4737143,9.66
7983,4737143,5479471,2319.65
7984,5479471,4880175,9.64
7985,4880175,2669525,2310.01
7986,741508,5331112,2309.62
7987,5331112,2669525,5.01
7988,1643830,3608492,2304.6
7989,3608492,6130542,9.59
7990,6130542,2669525,2295.01
7991,1278118,2669525,5.01
7992,1008305,4042829,2294.56
7993,4042829,4045985,9.55
7994,4045985,2669525,5.01
7995,2424380,6472766,2289.53
7996,6472766,2669525,3.01
7997,1460853,4497267,6.51
7998,4497267,5238706,9.5
7999,5238706,5222120,2284.49
8000,5222120,5271207,9.48
8001,5271207,4109682,2279.47
8002,4109682,5308398,9.46
8003,5308398,2669525,2270.01
8004,1297425,2669525,2265.01
8005,1629480,5024366,9.43
8006,5024366,3512184,9.42
8007,3512184,5202140,2264.41
8008,5202140,3015654,2259.4
8009,3015654,5073423,9.39
8010,5073423,6183322,32.82
8011,6183322,2669525,5.91
8012,1088521,5183519,8.81
8013,5183519,6477153,4.3999999999999995
8014,6477153,6419794,32.92
8015,6419794,6276445,10.75
8016,6276445,6478718,8.32
8017,6478718,2669525,1.01
8018,2149974,4765228,2254.3
8019,4765228,2669525,5.01
8020,1463966,5746332,9.280000000000001
8021,5746332,2669525,2245.01
8022,1813655,4311386,254.26
8023,4311386,6450294,9.25
8024,6450294,2669525,1.43
8025,1344022,2669525,4.41
8026,2355849,5665870,4.27
8027,5665870,5070824,9.21
8028,5070824,2669525,2240.01
8029,1872273,2669525,5.01
8030,1259077,2669525,2.51
8031,1387961,5844521,6.67
8032,5844521,4451432,2239.16
8033,4451432,4538466,9.15
8034,4538466,2669525,2230.01
8035,973002,5506237,9.129999999999999
8036,5506237,2692821,9.120000000000001
8037,2692821,2669525,2225.01
8038,784432,2669525,5.01
8039,722753,5207339,2224.09
8040,5207339,3697471,2219.08
8041,3697471,4131194,9.07
8042,4131194,4434105,5.06
8043,4434105,4007553,8.05
8044,4007553,2669525,1.01
8045,1904187,3931707,8.030000000000001
8046,3931707,5412748,2214.02
8047,5412748,2669525,5.01
8048,2425938,4401674,8.0
8049,4401674,4734765,4.99
8050,4734765,3707537,8.98
8051,3707537,4611360,2208.97
8052,4611360,5901669,8.96
8053,5901669,3137952,2203.95
8054,3137952,2669525,5.01
8055,1658764,2669525,2195.01
8056,887997,5471329,8.92
8057,5471329,2669525,5.01
8058,1782072,5293265,2193.9
8059,5293265,2669525,5.01
8060,1864185,5214618,2188.88
8061,5214618,5626350,2183.87
8062,5626350,3257347,8.86
8063,3257347,4918621,8.85
8064,4918621,2669525,2175.01
8065,481486,2669525,5.01
8066,1296786,2694834,2173.82
8067,2694834,3175678,4.8100000000000005
8068,3175678,4599825,7.8
8069,4599825,3361884,4.79
8070,3361884,3316297,2168.78
8071,3316297,6229638,8.77
8072,6229638,5234341,5.76
8073,5234341,2669525,3.01
8074,2002337,4476680,7.74
8075,4476680,2669525,1.01
8076,3022,2669525,5.01
8077,1397350,2669525,2160.01
8078,1121253,5622100,5.7
8079,5622100,6201051,4.6899999999999995
8080,6201051,2669525,2155.01
8081,1370965,5780811,8.67
8082,5780811,5309714,8.66
8083,5309714,2669525,2150.01
8084,1598610,3299212,5.640000000000001
8085,3299212,2669525,2145.01
8086,198208,5845461,8.620000000000001
8087,5845461,3096671,2143.61
8088,3096671,2669525,5.01
8089,2645825,2669525,5.01
8090,1076306,2669525,2135.01
8091,2461711,5409577,2133.57
8092,5409577,2669525,5.01
8093,767181,4212440,2128.55
8094,4212440,4836653,8.54
8095,4836653,5079326,2123.53
8096,5079326,2669525,5.01
8097,415165,2669525,2.01
8098,1712392,2669525,300.01
8099,2236903,4243540,2118.49
8100,4243540,4672374,8.48
8101,4672374,4195603,4.470000000000001
8102,4195603,3274222,8.46
8103,3274222,4814821,2113.45
8104,4814821,5691854,8.44
8105,5691854,4326939,2108.43
8106,4326939,5728250,2103.42
8107,5728250,3507631,8.41
8108,3507631,5640484,8.4
8109,5640484,2669525,2095.01
8110,2409778,4232039,2093.38
8111,4232039,2669525,5.01
8112,2269834,3301192,14.36
8113,3301192,4010613,8.35
8114,4010613,2669525,2085.01
8115,204601,2669525,5.01
8116,426292,2669525,2080.01
8117,1891165,2669525,5.01
8118,524344,4986347,2078.3
8119,4986347,2669525,5.01
8120,1015049,2669525,2070.01
8121,1303015,5941878,2068.27
8122,5941878,2669525,5.01
8123,2482855,2669525,2060.01
8124,2098825,3509760,8.24
8125,3509760,5819222,2058.23
8126,5819222,2669525,5.01
8127,1400017,4258519,8.21
8128,4258519,2669525,2050.01
8129,2070732,3026015,2048.19
8130,3026015,3590668,8.18
8131,3590668,2669525,2040.01
8132,2433960,4456438,8.16
8133,4456438,2819548,2038.15
8134,2819548,3733061,8.14
8135,3733061,2669525,2030.01
8136,962197,6408989,8.120000000000001
8137,6408989,2669525,2025.01
8138,761550,2669525,5.01
8139,837790,3315187,8.09
8140,3315187,2669525,2020.01
8141,596317,2669525,5.01
8142,1647710,5248398,2015.01
8143,2615802,6248345,103.05
8144,6248345,2249216,8.04
8145,6397652,5144193,2010.05
8146,2249216,5070383,8.03
8147,4426151,5200310,2499.2
8148,5070383,4995938,2003.02
8149,4995938,4174774,8.01
8150,4174774,1378403,1998.0
8151,1378403,4338518,7.99
8152,5200310,5004859,498.15
8153,5004859,2225989,1990.05
8154,4338518,1310021,7.98
8155,1028548,3364350,1985.05
8156,1310021,1959551,7.970000000000001
8157,1959551,979281,1980.01
8158,286494,4681286,7.95
8159,2531845,4881067,0.060000000000000005
8160,4681286,2889549,6.93
8161,2889549,1836014,6.93
8162,1836014,5403403,3.92
8163,5403403,6320154,1977.91
8164,6320154,6433752,7.9
8165,6433752,2749934,1972.89
8166,2749934,1419370,7.88
8167,1419370,1825511,1967.87
8168,1825511,979281,5.01
8169,112304,979281,5.01
8170,34511,5717151,1962.84
8171,5717151,1860907,1957.83
8172,1860907,3079698,7.82
8173,3079698,6311503,7.8100000000000005
8174,1354953,2450998,2443.95
8175,6311503,4066730,7.8
8176,4066730,3124583,1947.79
8177,2450998,4641975,5.05
8178,918341,2464243,1940.05
8179,1232474,2656402,2428.8
8180,2656402,4235123,498.75
8181,4235123,4500137,2423.7
8182,4500137,4956297,498.65
8183,4956297,2465879,498.6
8184,2465879,6466873,1925.05
8185,3124583,2238379,1922.78
8186,2238379,6112914,7.77
8187,6112914,2072537,102.76
8188,2072537,2418109,1917.75
8189,2418109,979281,5.01
8190,303258,979281,5.01
8191,601552,6380628,1912.72
8192,6380628,979281,1905.01
8193,916373,4313842,7.7
8194,4313842,979281,1900.01
8195,208946,4281225,7.68
8196,4281225,2554374,7.67
8197,2554374,1819955,1897.66
8198,1819955,1033995,1892.65
8199,1033995,4687373,7.640000000000001
8200,4687373,4032740,7.63
8201,4032740,5535984,1887.62
8202,5535984,2584734,1882.61
8203,2584734,2453992,7.6
8204,2453992,5611344,1877.59
8205,5611344,979281,5.01
8206,532631,4012182,7.57
8207,4012182,4696990,1872.56
8208,4696990,5566269,1867.55
8209,5566269,979281,5.01
8210,151046,5759080,1862.53
8211,5759080,4896961,7.52
8212,4896961,979281,5.01
8213,889626,2624725,1857.5
8214,2624725,5167987,1852.49
8215,5167987,1745334,7.48
8216,1745334,2654902,1847.47
8217,2654902,5660860,7.46
8218,5660860,5152483,7.45
8219,5152483,2125572,1842.44
8220,2125572,979281,1835.01
8221,376610,2215319,7.42
8222,2215319,979281,1830.01
8223,297204,3883259,7.4
8224,3883259,5558871,1827.39
8225,5558871,1199813,7.38
8226,1199813,3449923,1822.37
8227,3449923,4767393,7.359999999999999
8228,4767393,979281,5.01
8229,200373,1842687,1817.34
8230,1842687,1831152,7.33
8231,1831152,979281,5.01
8232,259386,1990186,1812.31
8233,1990186,4483919,7.3
8234,4483919,4878536,1807.29
8235,4878536,979281,5.01
8236,647126,1004169,1802.27
8237,1004169,979281,5.01
8238,2543,4233299,1797.25
8239,4233299,1182448,1792.24
8240,1182448,4638770,7.23
8241,4638770,6195922,7.220000000000001
8242,6195922,1231260,1787.21
8243,1231260,4945104,1782.2
8244,4945104,5935235,7.1899999999999995
8245,5935235,4507159,1777.18
8246,4507159,6478979,7.17
8247,6478979,4592527,7.16
8248,4592527,979281,1770.01
8249,353191,4639548,7.140000000000001
8250,4639548,1563232,1767.13
8251,1563232,2226169,3.12
8252,2226169,4923343,12.11
8253,4923343,2276507,7.1
8254,2276507,3532181,1762.09
8255,3532181,3819321,1757.08
8256,3819321,1681626,7.07
8257,1681626,2869491,7.0600000000000005
8258,2869491,4595467,1752.05
8259,4595467,3339164,102.04
8260,600858,6209211,498.5
8261,6209211,4565298,1745.05
8262,3339164,3706313,1742.03
8263,1285925,482580,5.05
8264,3706313,6301362,1737.02
8265,6301362,2266997,7.01
8266,2266997,5356677,7.0
8267,5356677,6184245,1731.99
8268,6184245,1604680,6.98
8269,1604680,979281,1725.01
8270,700648,6411542,1721.96
8271,6411542,2413891,6.95
8272,2413891,5480442,1716.94
8273,5480442,1964375,6.93
8274,1964375,979281,95.13000000000001
8275,711903,3971552,3217.58
8276,3971552,979281,1710.01
8277,695911,4461719,6.89
8278,4461719,1662736,1706.88
8279,1662736,4359109,6.87
8280,4359109,5288333,6.86
8281,5288333,2147184,6.85
8282,2147184,3225030,1701.84
8283,3225030,979281,5.01
8284,318340,4814781,1696.82
8285,4814781,4777264,6.8100000000000005
8286,4777264,5724287,1691.8
8287,5724287,5192489,6.79
8288,5192489,1760469,5.78
8289,1760469,1561529,2.77
8290,1561529,2644738,6.76
8291,2644738,1013850,1686.75
8292,1013850,1272842,6.74
8293,1272842,1628896,1681.73
8294,1628896,1268588,1001.72
8295,1268588,5792774,6.71
8296,5792774,2999905,1676.7
8297,2999905,1748435,6.6899999999999995
8298,1748435,5203229,1671.68
8299,5203229,979281,5.01
8300,16107,1582069,1666.66
8301,1582069,5695414,6.65
8302,5695414,3210115,1661.64
8303,3210115,4678597,1656.63
8304,4678597,1976672,6.62
8305,1976672,1691519,6.61
8306,1691519,4199295,1651.6
8307,4199295,6396000,6.59
8308,6396000,1059214,1646.58
8309,1059214,1130325,1641.57
8310,1130325,5597908,6.5600000000000005
8311,5597908,5132514,6.55
8312,5132514,3781493,1636.54
8313,3781493,979281,2500.01
8314,453666,979281,28.01
8315,119120,3083828,2.01
8316,3083828,979281,1630.01
8317,323344,1417164,6.49
8318,1417164,1286273,5.48
8319,1286273,3290447,2.4699999999999998
8320,3290447,1869616,6.46
8321,1869616,5794894,1626.45
8322,5794894,979281,5.01
8323,176619,1876347,1621.43
8324,1876347,5303602,1616.42
8325,5303602,6365851,6.41
8326,6365851,3580151,6.4
8327,3580151,5016642,1611.39
8328,5016642,5154623,1606.38
8329,5154623,2929224,6.37
8330,2929224,979281,1600.01
8331,831294,3016465,6.35
8332,3016465,979281,1595.01
8333,348863,2205763,6.33
8334,2205763,6145396,6.32
8335,6145396,5780169,1591.31
8336,5780169,5508021,6.3
8337,5508021,3748744,1586.29
8338,3748744,2984105,1581.28
8339,2984105,4683402,6.27
8340,4683402,5946311,6.26
8341,5946311,2567856,1576.25
8342,2567856,5452262,501.24
8343,5452262,3445114,1571.23
8344,3445114,5874514,6.22
8345,5874514,6240170,6.21
8346,6240170,2620273,1566.2
8347,2620273,5237975,6.1899999999999995
8348,5237975,1205830,6.18
8349,1205830,4590668,1561.17
8350,4590668,979281,5.01
8351,158126,5402321,1556.15
8352,5402321,5392412,6.14
8353,5392412,979281,100.01
8354,345217,4139617,501.12
8355,4139617,3974367,496.11
8356,3974367,6116656,6.1
8357,6116656,3789811,491.09
8358,3789811,2157629,6.08
8359,2157629,3574081,6.07
8360,3574081,5200910,486.06
8361,5200910,3414268,481.05
8362,3414268,4188972,6.04
8363,4188972,2086031,476.03
8364,2086031,4819215,6.02
8365,4819215,4639178,471.01
8366,4639178,979281,5.01
8367,858928,979281,5.01
8368,215279,4958563,465.98
8369,4958563,1565620,2.3
8370,1565620,3928010,4.63
8371,3928010,5895021,460.95
8372,5895021,1367745,5.9399999999999995
8373,1367745,1303215,5.93
8374,1303215,6471606,455.92
8375,6471606,1105310,450.91
8376,1105310,2626686,5.9
8377,2626686,5609923,5.89
8378,5609923,2339606,445.88
8379,2339606,3902260,5.87
8380,3902260,2155504,5.86
8381,2155504,4428975,5.85
8382,4428975,5822862,440.84
8383,5822862,4120107,5.83
8384,4120107,4112589,435.82
8385,4112589,3745334,1000.81
8386,3745334,5207129,500.8
8387,5207129,2472296,2000.79
8388,2472296,979281,3000.01
8389,442225,1755579,5.77
8390,1755579,2014294,430.76
8391,2014294,1189347,425.75
8392,1189347,979281,5.01
8393,193054,5185994,4.33
8394,5185994,3027020,0.79
8395,3027020,5249887,4.71
8396,5249887,1283547,1.7
8397,1283547,1119571,34.949999999999996
8398,1119571,3672666,1.01
8399,3672666,3266301,500.67
8400,3266301,5699474,5.66
8401,5699474,979281,420.01
8402,673725,6368952,415.64
8403,6368952,2442264,5.63
8404,2442264,5426480,1.62
8405,5426480,1621647,4.61
8406,1621647,3249374,410.6
8407,3249374,979281,5.01
8408,81160,1474835,5.58
8409,1474835,1414520,405.57
8410,1414520,1988244,5.5600000000000005
8411,1988244,1367335,400.55
8412,1367335,3758666,5.54
8413,3758666,2860180,395.53
8414,2860180,5050839,390.52
8415,5050839,5021365,5.51
8416,5021365,1301129,5.5
8417,1301129,2706052,385.49
8418,2706052,979281,5.01
8419,753741,4661173,380.47
8420,4661173,6342750,375.46
8421,6342750,3749112,5.45
8422,3749112,4688477,4.44
8423,4688477,3954788,1.43
8424,3954788,2836471,1250.41
8425,2836471,2772418,370.41
8426,2772418,5799094,5.4
8427,5799094,1989772,365.39
8428,1989772,979281,5.01
8429,860906,1640338,4000.37
8430,1640338,3977007,1.2999999999999998
8431,3977007,2355919,449.41
8432,2355919,4475072,360.34
8433,4475072,5984149,5.33
8434,5984149,3841341,355.32
8435,3841341,4554276,5.31
8436,4554276,2488810,0.8
8437,2488810,2078850,28.23
8438,2078850,1870301,27.220000000000002
8439,1870301,3352390,1.27
8440,3352390,4858431,350.26
8441,4858431,979281,5.01
8442,83912,979281,345.01
8443,58188,1655529,5.23
8444,1655529,4925436,2.72
8445,4925436,1686626,2.71
8446,1686626,4094538,340.2
8447,4094538,1525800,5.19
8448,1525800,2194296,335.18
8449,2194296,3404286,5.17
8450,3404286,2323884,330.16
8451,2323884,6131721,5.15
8452,6131721,3389666,325.14
8453,3389666,3718530,5.13
8454,3718530,2949801,320.12
8455,2949801,1484233,5.11
8456,1484233,1216762,5.1
8457,1216762,5383927,315.09
8458,5383927,2380554,310.08
8459,2380554,2777012,5.07
8460,2777012,4902347,5.06
8461,4902347,3235164,305.05
8462,3235164,979281,5.01
8463,533669,6262738,300.03
8464,6262738,3543540,5.02
8465,3543540,2144814,295.01
8466,2144814,979281,5.0
8467,4570444,5964336,1290.0
8468,396157,3877915,778.35
8469,3877915,4063820,5.05
8470,3868839,6184463,773.25
8471,6184463,3985239,5.05
8472,2767303,5394090,275.05
8473,1212751,4293846,5.05
8474,4166241,2972923,498.05
8475,2972923,2539256,763.0
8476,2539256,4427179,5.05
8477,3985239,1098260,265.01
8478,1084382,3945633,5.01
8479,3913675,4778416,747.9
8480,4778416,5567617,5.05
8481,3912415,6398700,9.0
8482,4060275,686492,250.0
8483,4636683,6372850,5.05
8484,2676035,5091772,245.01
8485,2479660,4523189,0.12000000000000001
8486,2962812,3207682,496.22999999999996
8487,613068,2280005,240.61
8488,3207682,4699428,497.65
8489,4699428,4926932,592.6
8490,4926932,6035957,5.05
8491,5498246,5228793,95.05
8492,3561739,558024,497.45
8493,558024,2014066,90.05
8494,601771,6291532,497.35
8495,6291532,2905613,577.3
8496,2905613,5691401,497.25
8497,5691401,3303697,80.05
8498,5966645,4898553,9.0
8499,1603358,5651940,512.15
8500,2722639,3766811,78.99
8501,1084382,5248681,5.05
8502,3179647,4319668,1005.0
8503,756056,4980506,70.91
8504,4980506,5008744,5.86
8505,5008744,6154411,65.81
8506,6154411,6232930,5.76
8507,6232930,3176638,60.71
8508,3176638,5496386,5.66
8509,5496386,2518113,55.61
8510,2518113,4606893,5.5600000000000005
8511,802706,4627576,45.05
8512,361576,4627576,5.05
8513,4606893,5963370,5.05
8514,5248398,363235,40.0
8515,3756652,4899697,0.15000000000000002
8516,1206247,4627576,4.9
8517,1107195,4627576,2.05
8518,680938,4927369,52.7
8519,4867867,6356673,4.95
8520,6020688,4674431,0.15000000000000002
8521,4927369,4627576,5.05
8522,2051380,6336138,84.65
8523,6336138,4627576,5.05
8524,79252,4830092,79.55
8525,4830092,4627576,0.15000000000000002
8526,1050738,4627576,5.05
8527,1575219,4724323,74.4
8528,4724323,4627576,20.05
8529,942202,4627576,5.05
8530,4079566,4627576,5.05
8531,144642,4627576,15.05
8532,1091762,4627576,8.55
8533,652280,5660086,50.25
8534,5660086,4627576,5.05
8535,995859,4627576,3.55
8536,3386819,4627576,5.05
8537,2442590,4883761,73.9
8538,4883761,4627576,20.04
8539,1965368,6013365,73.8
8540,6013365,4627576,5.05
8541,742822,4768758,48.86
8542,4768758,4627576,1.05
8543,1432713,4627576,4.05
8544,3506083,4627576,10.05
8545,3684061,4627576,5.05
8546,2807278,4627576,1200.04
8547,1344354,4627576,995.05
8548,1159293,4627576,5.05
8549,3933648,5025190,53.3
8550,5025190,4627576,5.05
8551,1502447,4627576,100.05
8552,2916158,5705863,1038.15
8553,5705863,5278060,53.1
8554,5278060,4627576,5.05
8555,3184266,4627576,5.05
8556,4085739,4627576,985.05
8557,4277627,4627576,5.05
8558,489447,4627576,980.05
8559,640606,4627576,975.05
8560,2958023,4627576,5.05
8561,2081104,4971641,52.7
8562,4971641,4627576,970.05
8563,2705853,4627576,5.05
8564,3521850,4627576,5.05
8565,3440253,4627576,5.05
8566,2709147,4627576,5.05
8567,4040847,6112610,1012.4
8568,6112610,4627576,5.05
8569,611702,5822543,1007.3
8570,5822543,4627576,5.05
8571,13549,4627576,955.05
8572,912650,4627576,5.05
8573,15274,4627576,950.05
8574,1678612,6308735,47.059999999999995
8575,6308735,4627576,5.04
8576,3064190,6345279,991.95
8577,6345279,4789365,51.9
8578,4789365,4627576,5.05
8579,1905031,4627576,0.060000000000000005
8580,1981791,4627576,5.03
8581,3354963,4627576,10.030000000000001
8582,1749488,4627576,10.05
8583,1057670,5321896,56.6
8584,5321896,4627576,5.05
8585,7524,4646747,986.5
8586,4646747,4627576,5.05
8587,4507771,4627576,5.05
8588,2670791,4627576,935.05
8589,4548080,5530868,51.3
8590,5530868,4627576,930.05
8591,3401515,4627576,5.05
8592,3952058,3125173,19.98
8593,3979066,5910690,51.15
8594,2964016,4126616,192.45
8595,5910690,4910860,3069.63
8596,4910860,4627576,925.05
8597,4150463,4627576,5.05
8598,3192898,4627576,100.05
8599,989337,5664677,49.9
8600,5664677,4627576,1.05
8601,394319,4870794,965.8
8602,4870794,4627576,5.05
8603,3328977,5906535,50.7
8604,5906535,4627576,915.05
8605,987272,6232326,50.6
8606,1765039,3082225,5.0
8607,2465176,5568837,9.0
8608,6232326,4627576,905.05
8609,5705695,3161519,6.0
8610,4126616,4028936,4.26
8611,3250752,4882150,45.51
8612,4028936,3844846,421.26
8613,4882150,4627576,5.05
8614,4288793,6458103,945.4
8615,3844846,4062655,5.16
8616,6458103,4627576,895.05
8617,1620457,4627576,5.05
8618,4585817,4627576,5.05
8619,4417342,5327759,935.2
8620,5327759,4627576,5.05
8621,154402,4627576,885.05
8622,4071464,4627576,5.05
8623,36737,4627576,880.05
8624,1641518,4627576,5.05
8625,2641047,4627576,875.05
8626,901791,4627576,5.05
8627,4252488,4627576,5.05
8628,1255918,4627576,0.62
8629,1320773,5994042,44.940000000000005
8630,5994042,4627576,100.05
8631,3254879,5012534,49.6
8632,5012534,4627576,5.05
8633,2615491,6340227,914.5
8634,6340227,4627576,0.060000000000000005
8635,340653,4627576,5.04
8636,3617992,4627576,5.05
8637,2510164,5650319,909.3
8638,5650319,4627576,5.05
8639,145248,4627576,860.05
8640,2207741,4627576,5.05
8641,1802426,4627576,5.05
8642,2010640,6160869,899.05
8643,6160869,5215001,49.0
8644,5215001,5120706,893.95
8645,5120706,4627576,5.05
8646,4480214,4627576,845.05
8647,590092,6418328,883.8
8648,6418328,4627576,5.05
8649,1988437,6092434,878.7
8650,6092434,6218348,48.65
8651,6218348,5193543,48.6
8652,5193543,4627576,830.05
8653,867264,4627576,5.05
8654,393679,4627576,825.05
8655,2012681,4973167,863.4
8656,4973167,4627576,5.05
8657,1662957,4627576,815.05
8658,1825115,4627576,5.05
8659,4579146,4627576,0.060000000000000005
8660,2205945,4627576,10.040000000000001
8661,1933818,4627576,810.05
8662,2926954,5563160,48.05
8663,5563160,4627576,0.060000000000000005
8664,1727002,4627576,5.05
8665,2819022,5282506,847.9
8666,5282506,4627576,5.05
8667,2482035,6296067,47.8
8668,6296067,4627576,800.05
8669,3881227,4627576,5.04
8670,3398017,4627576,5.05
8671,3186507,4627576,5.04
8672,2126380,4627576,0.060000000000000005
